condition,cos_clean_aug,embedding_drift
pitch_shift,0.14866417779842886,0.8513358222015711
pitch_shift,0.09394420589439736,0.9060557941056027
pitch_shift,0.1482122315970865,0.8517877684029135
pitch_shift,0.05214469393469488,0.9478553060653051
pitch_shift,0.06069870977499762,0.9393012902250024
pitch_shift,0.070097304179646,0.929902695820354
pitch_shift,0.13034596195683112,0.8696540380431689
pitch_shift,0.08159501023951941,0.9184049897604806
pitch_shift,0.049491102468244626,0.9505088975317554
pitch_shift,0.11026680359246137,0.8897331964075387
pitch_shift,0.16358146882874086,0.8364185311712591
pitch_shift,0.17692058665980323,0.8230794133401967
pitch_shift,0.18672161353329053,0.8132783864667095
pitch_shift,0.1188961553604922,0.8811038446395079
pitch_shift,0.05235819838736963,0.9476418016126303
pitch_shift,0.08253916270448128,0.9174608372955187
pitch_shift,0.07267360316559032,0.9273263968344096
pitch_shift,0.12949774311611814,0.8705022568838818
pitch_shift,0.058693881264131186,0.9413061187358688
pitch_shift,0.16677678954717504,0.833223210452825
pitch_shift,0.1794723361350223,0.8205276638649777
pitch_shift,0.32283517395479955,0.6771648260452005
pitch_shift,0.13291986153720306,0.867080138462797
pitch_shift,0.20090747876172046,0.7990925212382796
pitch_shift,0.17587381425459805,0.824126185745402
pitch_shift,0.2537453447239754,0.7462546552760245
pitch_shift,0.2607195649301121,0.7392804350698878
pitch_shift,0.29244872635216984,0.7075512736478302
pitch_shift,0.2416106433317127,0.7583893566682873
pitch_shift,0.23197580534557838,0.7680241946544216
pitch_shift,0.29601027049708295,0.703989729502917
pitch_shift,0.21807753821686868,0.7819224617831313
pitch_shift,0.24816956867957446,0.7518304313204256
pitch_shift,0.18137333696746472,0.8186266630325353
pitch_shift,0.34227749363037147,0.6577225063696286
pitch_shift,0.19156358596232828,0.8084364140376717
pitch_shift,0.1920727105093579,0.8079272894906421
pitch_shift,0.15083331617877987,0.8491666838212202
pitch_shift,0.15720075211680473,0.8427992478831953
pitch_shift,0.26932173698039713,0.7306782630196029
pitch_shift,0.22071873920974378,0.7792812607902562
pitch_shift,0.249378365690588,0.750621634309412
pitch_shift,0.21888844264537427,0.7811115573546257
pitch_shift,0.2855072163109215,0.7144927836890784
pitch_shift,0.2596163580453372,0.7403836419546628
pitch_shift,0.28254541860148796,0.717454581398512
pitch_shift,0.29086595482830946,0.7091340451716905
pitch_shift,0.1973613778882179,0.802638622111782
pitch_shift,0.17026205190627383,0.8297379480937261
pitch_shift,0.2655944955965956,0.7344055044034044
pitch_shift,0.23027804146074038,0.7697219585392596
pitch_shift,0.25921326616473384,0.7407867338352662
pitch_shift,0.26301985716060344,0.7369801428393965
pitch_shift,0.32892146377659653,0.6710785362234035
pitch_shift,0.20402885495415288,0.7959711450458471
pitch_shift,0.16648706129522128,0.8335129387047787
pitch_shift,0.17721214713267897,0.822787852867321
pitch_shift,0.11244373581283136,0.8875562641871686
pitch_shift,0.0019454397066598762,0.9980545602933402
pitch_shift,0.03396248985913572,0.9660375101408643
